Campaign,Labels,Campaign Daily Budget,Networks,Languages,Bid Strategy Type,Bid Strategy Name,Enhanced CPC,Viewable CPM,Bid Modifier,Start Date,End Date,Ad Schedule,Campaign Type,DSA Website,DSA Language,Tracking template,Custom parameters,Ad Group,Max CPC,Display Network Max CPC,Max CPM,CPA Bid,Max CPC Multiplier,Display Network Max CPC Multiplier,Max CPM Multiplier,Display Network Custom Bid Type,Ad Group Type,Flexible Reach,Headline,Description Line 1,Description Line 2,Display URL,Destination URL,Final URL,Final mobile URL,Device Preference,ID,Location,Keyword,Criterion Type,First page bid,Top of page bid,Quality score,Campaign Status,Ad Group Status,Status,Approval Status,Comment
Small Business,,,,,,,,,,,,,,,,,,Small Business,,,,,,,,,,,,,,,,,,,,,small business service bureau,Negative Exact,,,,Active,Active,Active,,
Small Business,,,,,,,,,,,,,,,,,,Small Business,,,,,,,,,,,,,,,,,,,,,micro business,Negative Exact,,,,Active,Active,Active,,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,Small Business Insurance Quote,Phrase,5.88,16.52,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,small business insurance quotes,Phrase,7.82,14.85,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,Small Business Insurance,Phrase,4.35,19.4,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,Small Business Insurance Brokers,Phrase,6.44,12.2,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,Small Business Insurance Broker,Phrase,11.85,18.25,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,Small Business Insurance Policy,Phrase,7.43,11.17,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,Small Business Coverage,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,Small Business Insurance Policies,Phrase,5.37,5.37,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,Small Business Coverage Cost,Phrase,1.25,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,small business liability insurance,Phrase,6.22,12.4,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,Small Business Insurance Cost,Phrase,3.81,9.08,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,Small Business Insurance Coverage,Phrase,6,14.28,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,Small Business Insurance Agencies,Phrase,1.25,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,Small Business Insurance Agency,Phrase,7.82,13.97,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,liability insurance,Broad,6.21,8.77,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,12,,,,,,,,,,,,,,,,,,,,how can i obtain a temporary insurance for a company,Broad,2.16,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,,,,,,,,,,,Restaurant Insurance,Restaurant Insurance Quotes.,Call Today to Speak with an Agent.,lighthouseins.net/restaurants,,http://info.lighthouseins.net/restaurant/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Restaurant Insurance Coverage.,Lighthouse Insurance Agency.,lighthouseins.net/restaurants,,http://info.lighthouseins.net/restaurant/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,,,,,,,,,,,Insuring Restaurants,Competitive Rates for Restaurants.,Lighthouse Insurance Agency.,lighthouseins.net/restaurants,,http://info.lighthouseins.net/restaurant/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,,,,,,,,,,,Lighthouse Insurance,Restaurant Insurance Policies.,Call Today for Competitive Rates.,lighthouseins.net/restaurants,,http://info.lighthouseins.net/restaurant/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,,,,,,,,,,,Insurance for Restaurants,Low Premium on Restaurant Insurance,Call Today for Commercial Insurance,lighthouseins.net/restaurants,,http://info.lighthouseins.net/restaurant/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,12,,,,,,,,,,,,,,,,,,,,Restaurant Coverage,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,12,,,,,,,,,,,,,,,,,,,,Restaurant Insurance Agency,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,12,,,,,,,,,,,,,,,,,,,,Restaurant Insurance Policies,Phrase,0.5,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,12,,,,,,,,,,,,,,,,,,,,Restaurant Insurance Cost,Phrase,5.67,12.37,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,12,,,,,,,,,,,,,,,,,,,,Restaurant Insurance Agencies,Phrase,0.7,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,12,,,,,,,,,,,,,,,,,,,,Restaurant Insurance Brokers,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,12,,,,,,,,,,,,,,,,,,,,Restaurant Insurance Coverage,Phrase,6.03,11.25,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,12,,,,,,,,,,,,,,,,,,,,Restaurant Insurance Broker,Phrase,4.57,9.96,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,12,,,,,,,,,,,,,,,,,,,,Restaurant Insurance,Phrase,6.81,8.91,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,12,,,,,,,,,,,,,,,,,,,,Restaurant Insurance Policy,Phrase,13,15.91,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,12,,,,,,,,,,,,,,,,,,,,Restaurant Insurance Quote,Phrase,5.47,16.21,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Restaurant,12,,,,,,,,,,,,,,,,,,,,Restaurant Coverage Cost,Phrase,2.25,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,,,,,,,,,,,Lighthouse Insurance,Commercial Property Insurance Rates,Save Money with Low Premiums.,lighthouseins.net/property,,http://info.lighthouseins.net/commercial-property/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Commercial Property Insurance.,Lighthouse Insurance Agency.,lighthouseins.net/property,,http://info.lighthouseins.net/commercial-property/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,,,,,,,,,,,Lighthouse Insurance,Commercial Property Insurance.,Call Today to Speak with an Agent!,lighthouseins.net/property,,http://info.lighthouseins.net/commercial-property/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,,,,,,,,,,,Lighthouse Insurance,Commercial Property Insurance Quote,Lighthouse Insurance Agency.,lighthouseins.net/property,,http://info.lighthouseins.net/commercial-property/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,,,,,,,,,,,Lighthouse Insurance,Commercial Property Insurance Quote,Call Today for a Policy Review.,lighthouseins.net/property,,http://info.lighthouseins.net/commercial-property/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property insurance coverage,Phrase,8.05,17.83,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property insurance broker,Phrase,5.48,10.83,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property insurance agencies,Phrase,1.25,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property insurance quotes,Phrase,7.42,15.33,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property insurance agency,Phrase,2,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property insurance,Phrase,4.79,12.5,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property insurance brokers,Phrase,7.45,15.52,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property coverage cost,Phrase,2.25,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property coverage,Phrase,6.2,10.4,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property policies,Phrase,0.8,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property insurance policy,Phrase,7.76,17.43,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property insurance policies,Phrase,3.86,9.89,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property insurance quote,Phrase,7.86,16.01,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property insurance cost,Phrase,5.09,11.74,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property policy cost,Phrase,1.5,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Commercial Property,12,,,,,,,,,,,,,,,,,,,,commercial property policy,Phrase,2.03,7.4,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,,,,,,,,,,,Leased Property Insurance,Commercial Property Specialists,Insuring Leased Property.,lighthouseins.net/property,,http://info.lighthouseins.net/leased-property/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,,,,,,,,,,,Leased Property Insurance,Low Premiums for Leased Property.,Call Today for Competitive Rates!,lighthouseins.net/property,,http://info.lighthouseins.net/leased-property/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,,,,,,,,,,,Insure Leased Property,Insurance for Leased Property,From Lighthouse Insurance Agency.,lighthouseins.net/property,,http://info.lighthouseins.net/leased-property/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,,,,,,,,,,,Lighthouse Insurance,Commercial Insurance Specialists,Provide Leased Property Coverage.,lighthouseins.net/property,,http://info.lighthouseins.net/leased-property/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Leased Property Insurance Policies.,Lighthouse Insurance Agency.,lighthouseins.net/property,,http://info.lighthouseins.net/leased-property/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property insurance broker,Phrase,1.5,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property insurance quote,Phrase,0.65,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property insurance quotes,Phrase,0.65,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property policy cost,Phrase,0.8,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property coverage,Phrase,2.25,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property coverage cost,Phrase,1.75,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property insurance coverage,Phrase,1.5,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property policy,Phrase,1.75,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property insurance,Phrase,2.31,6.56,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property insurance brokers,Phrase,0.85,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property insurance cost,Phrase,1,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property insurance policies,Phrase,0.85,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property insurance policy,Phrase,1,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property policies,Phrase,1.25,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property insurance agencies,Phrase,0.85,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Leased Property,12,,,,,,,,,,,,,,,,,,,,leased property insurance agency,Phrase,1.5,0,6,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(10mi:42.336014:-71.045934),,,,,,Active,,Active,,
Small Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sale,Campaign Negative Broad,,,,Active,,Active,,
Small Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,for sale,Campaign Negative Broad,,,,Active,,Active,,
Small Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geico,Campaign Negative Broad,,,,Active,,Active,,
Small Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metlife,Campaign Negative Broad,,,,Active,,Active,,
Small Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer service,Campaign Negative Broad,,,,Active,,Active,,
Small Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phone number,Campaign Negative Broad,,,,Active,,Active,,
